year,month,Complexity,Concentration of conditions,Conditions of affected people,Geographical Impact,Human Impact,INFORM Severity Index,INFORM Severity category,INFORM Severity category (numeric),Impact of the crisis,Last updated,Operating environment,People in need,Reliability,Society and safety,_internal_filter_date,connected_crises,country,country_level,crisis_id,crisis_name,drivers,individual_aggregated,iso3,regional_or_country,regions
2024,2,3.8,3.0,3.5,4.7,3.8,3.7,High,4.0,4.1,2024-02-29,4.0,4.0,High,3.5,2024-02-01,"[""IRQ001""]","[""Iraq""]",No,IRQ002,Internal displacement in Iraq,"[""Conflict"", ""Socio-political"", ""Violence""]",Individual,"[""IRQ""]",Country,"[""Middle east""]"
2024,2,3.5,2.0,2.2,1.6,2.1,2.5,Medium,3.0,1.9,2024-02-29,3.5,2.4,High,3.5,2024-02-01,"[""IRQ001"", ""SYR003""]","[""Iraq""]",No,IRQ003,Displacement from Syria to Iraq,"[""Displacement""]",Individual,"[""IRQ""]",Country,"[""Middle east""]"
2024,2,2.0,1.0,1.5,3.9,2.9,2.1,Medium,3.0,3.3,2024-02-29,2.5,2.0,High,1.4,2024-02-01,"[""TUN002"", ""MAR002"", ""LBY002"", ""DZA002""]","[""Italy""]",Yes,ITA002,International Displacement to Italy,"[""Displacement""]",Individual,"[""ITA""]",Country,"[""Europe""]"
2024,2,2.1,3.0,3.3,3.1,2.7,2.8,Medium,3.0,2.8,2024-02-29,1.5,3.6,High,2.7,2024-02-01,"[""SYR003""]","[""Jordan""]",Yes,JOR002,International displacement from Syria to Jordan,"[""Displacement""]",Individual,"[""JOR""]",Country,"[""Middle east""]"
2024,2,3.2,3.0,3.5,4.3,4.0,3.5,High,4.0,4.1,2024-02-26,3.0,3.9,High,3.4,2024-02-01,,"[""Kenya""]",Yes,KEN001,Multiple crises in Kenya,"[""Drought"", ""Displacement""]",Aggregated,"[""KEN""]",Country,"[""Africa""]"
2024,2,3.0,3.0,3.0,0.8,3.7,3.0,Medium,3.0,3.0,2024-02-26,2.5,3.0,High,3.4,2024-02-01,"[""SSD001"", ""SOM001""]","[""Kenya""]",No,KEN002,International displacement to Kenya,"[""Displacement""]",Individual,"[""KEN""]",Country,"[""Africa""]"
2024,2,3.0,3.0,3.3,4.3,3.8,3.4,High,4.0,4.0,2024-02-26,2.5,3.6,Very High,3.4,2024-02-01,"[""SOM001"", ""ETH005""]","[""Kenya""]",No,KEN003,Drought in ASAL areas of Kenya,"[""Drought""]",Individual,"[""KEN""]",Country,"[""Africa""]"
2024,2,2.7,3.0,3.3,3.6,3.9,3.2,High,4.0,3.8,2024-02-29,2.5,3.6,High,2.9,2024-02-01,"[""SYR003""]","[""Lebanon""]",No,LBN002,International displacement from Syria to Lebanon,"[""Displacement""]",Individual,"[""LBN""]",Country,"[""Middle east""]"
2024,2,3.0,3.0,3.7,3.6,4.4,3.6,High,4.0,4.2,2024-02-29,3.0,4.3,High,2.9,2024-02-01,,"[""Lebanon""]",Yes,LBN004,Socioeconomic crisis in Lebanon,"[""Socio-political"", ""Violence"", ""Tecnological Disaster""]",Individual,"[""LBN""]",Country,"[""Middle east""]"
2024,2,4.0,3.0,3.2,4.5,4.7,3.8,High,4.0,4.6,2024-02-29,4.5,3.4,Very High,3.4,2024-02-01,,"[""Libya""]",Yes,LBY001,Complex crisis in Libya,"[""Conflict"", ""Displacement"", ""Socio-political""]",Individual,"[""LBY""]",Country,"[""Africa""]"
2024,2,3.7,3.0,3.1,4.5,3.4,3.4,High,4.0,3.8,2024-02-29,4.0,3.1,Very High,3.4,2024-02-01,"[""ITA002"", ""ESP002""]","[""Libya""]",No,LBY002,International displacement to Libya,"[""Displacement""]",Individual,"[""LBY""]",Country,"[""Africa""]"
2024,2,3.5,3.0,3.1,1.4,3.3,3.2,High,4.0,2.8,2024-02-29,3.5,3.2,Very High,3.4,2024-02-01,,"[""Libya""]",No,LBY003,Storm Daniel and floods in Libya,"[""Floods"", ""Other seasonal event""]",Individual,"[""LBY""]",Country,"[""Africa""]"
2024,2,2.1,3.0,3.8,4.4,1.8,3.1,High,4.0,2.9,2024-02-29,2.0,4.5,Very High,2.2,2024-02-01,,"[""Sri Lanka""]",Yes,LKA001,Multiple crises in Sri Lanka,"[""Socio-political"", ""Food Security"", ""Floods""]",Aggregated,"[""LKA""]",Country,"[""Asia""]"
2024,2,1.6,3.0,3.8,4.4,1.6,2.9,Medium,3.0,2.8,2024-02-29,1.0,4.5,High,2.2,2024-02-01,,"[""Sri Lanka""]",No,LKA002,Socio-economic crisis in Sri Lanka,"[""Socio-political"", ""Food Security""]",Individual,"[""LKA""]",Country,"[""Asia""]"
2024,2,2.1,1.0,1.3,1.8,1.0,1.5,Low,2.0,1.3,2024-02-29,2.0,1.6,Very High,2.2,2024-02-01,,"[""Sri Lanka""]",No,LKA003,2023 Floods and Monsoon Rain,"[""Floods""]",Individual,"[""LKA""]",Country,"[""Asia""]"
2024,2,0.9,1.0,1.1,3.7,1.4,1.3,Low,2.0,2.3,2024-02-27,1.0,1.2,Very High,0.7,2024-02-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""EST002""]","[""Lithuania""]",Yes,LTU002,Displacement from Ukraine to Lithuania,"[""Conflict"", ""Displacement""]",Individual,"[""LTU""]",Country,"[""Europe""]"
2024,2,1.0,1.0,1.1,3.5,1.3,1.3,Low,2.0,2.2,2024-02-27,1.0,1.1,Very High,1.0,2024-02-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LTU002"", ""EST002""]","[""Latvia""]",Yes,LVA002,Displacement from Ukraine to Latvia,"[""Conflict"", ""Displacement""]",Individual,"[""LVA""]",Country,"[""Europe""]"
2024,2,2.8,2.0,2.5,4.9,3.7,3.0,Medium,3.0,4.2,2024-02-29,2.0,2.9,High,3.4,2024-02-01,,"[""Morocco""]",Yes,MAR001,Multiple crises in Morocco,"[""Displacement"", ""Earthquake""]",Aggregated,"[""MAR""]",Country,"[""Africa""]"
2024,2,3.0,1.0,0.8,4.9,2.3,2.2,Medium,3.0,3.5,2024-02-29,2.5,0.5,High,3.4,2024-02-01,"[""ESP002"", ""ITA002""]","[""Morocco""]",No,MAR002,International displacement to Morocco,"[""Displacement""]",Individual,"[""MAR""]",Country,"[""Africa""]"
2024,2,2.6,3.0,2.9,1.7,4.0,2.9,Medium,3.0,3.4,2024-02-29,1.5,2.8,High,3.4,2024-02-01,,"[""Morocco""]",No,MAR003,Al Haouz Earthquake in Morocco,"[""Earthquake""]",Individual,"[""MAR""]",Country,"[""Africa""]"
2024,2,1.4,1.0,1.4,3.5,1.6,1.6,Low,2.0,2.3,2024-02-27,1.0,1.8,Very High,1.8,2024-02-01,"[""UKR002"", ""POL002"", ""HUN002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Moldova""]",Yes,MDA002,Displacement from Ukraine to Moldova,"[""Displacement"", ""Conflict""]",Individual,"[""MDA""]",Country,"[""Europe""]"
2024,2,1.8,3.0,3.5,3.1,3.1,2.9,Medium,3.0,3.1,2024-02-29,1.5,3.9,Very High,2.0,2024-02-01,"[""MDG002"", ""MDG007"", ""MDG008""]","[""Madagascar""]",Yes,MDG001,Multiple crisis in Madagascar,"[""Drought"", ""Cyclone""]",Aggregated,"[""MDG""]",Country,"[""Africa""]"
2024,2,1.5,3.0,3.4,2.3,2.2,2.6,Medium,3.0,2.2,2024-02-29,1.0,3.7,Very High,2.0,2024-02-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001""]","[""Madagascar""]",No,MDG002,Drought in Southern Madagascar,"[""Drought""]",Individual,"[""MDG""]",Country,"[""Africa""]"
2024,2,1.8,3.0,3.0,2.6,3.3,2.6,Medium,3.0,3.1,2024-02-29,1.5,2.9,Very High,2.0,2024-02-01,"[""MDG001"", ""MWI005"", ""MOZ010""]","[""Madagascar""]",No,MDG008,Tropical cyclone Freddy in Madagascar,"[""Cyclone""]",Individual,"[""MDG""]",Country,"[""Africa""]"
2024,2,3.9,1.0,1.4,5.0,3.5,3.0,Medium,3.0,4.1,2024-02-29,4.5,1.8,High,3.0,2024-02-01,,"[""Mexico""]",Yes,MEX001,Multiple crisis in Mexico,"[""Violence"", ""Displacement""]",Aggregated,"[""MEX""]",Country,"[""Americas""]"
2024,2,3.5,,,4.9,3.4,,,,4.0,2024-02-29,4.0,,High,3.0,2024-02-01,,"[""Mexico""]",No,MEX002,Criminal Violence in Mexico,"[""Violence"", ""Displacement""]",Individual,"[""MEX""]",Country,"[""Americas""]"
2024,2,3.3,1.0,1.4,3.8,2.0,2.3,Medium,3.0,2.7,2024-02-29,3.5,1.8,High,3.0,2024-02-01,"[""GTM003"", ""SLV001"", ""HND001""]","[""Mexico""]",No,MEX003,International Displacement to Mexico,"[""Displacement""]",Individual,"[""MEX""]",Country,"[""Americas""]"
2024,2,3.9,4.0,4.5,4.9,4.3,4.3,Very High,5.0,4.5,2024-02-29,4.5,4.9,High,3.2,2024-02-01,,"[""Mali""]",Yes,MLI001,Complex crisis in Mali,"[""Conflict""]",Individual,"[""MLI""]",Country,"[""Africa""]"
2024,2,4.5,4.0,4.5,4.9,4.7,4.6,Very High,5.0,4.8,2024-02-27,5.0,5.0,Very High,3.9,2024-02-01,,"[""Myanmar""]",Yes,MMR001,Multiple crises in Myanmar,"[""Socio-political"", ""Conflict"", ""Violence""]",Aggregated,"[""MMR""]",Country,"[""Asia""]"
2024,2,4.0,4.0,3.9,1.2,4.4,3.9,High,4.0,3.7,2024-02-27,4.0,3.7,Very High,3.9,2024-02-01,,"[""Myanmar""]",No,MMR002,Conflict in Rakhine,"[""Conflict""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,2,3.7,4.0,3.8,1.9,4.0,3.7,High,4.0,3.4,2024-02-27,3.5,3.6,Very High,3.9,2024-02-01,,"[""Myanmar""]",No,MMR003,Conflict in Kachin and Shan,"[""Conflict""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,2,4.2,4.0,4.5,4.9,4.4,4.4,Very High,5.0,4.6,2024-02-27,4.5,5.0,Very High,3.9,2024-02-01,,"[""Myanmar""]",No,MMR004,Post-coup conflict in Myanmar,"[""Violence"", ""Socio-political"", ""Conflict""]",Individual,"[""MMR""]",Country,"[""Asia""]"
2024,2,1.1,3.0,2.5,3.1,1.0,1.9,Low,2.0,1.8,2024-02-29,1.0,2.0,Very High,1.1,2024-02-01,,"[""Mongolia""]",Yes,MNG004,2024 Dzud,"[""Other seasonal event""]",Individual,"[""MNG""]",Country,"[""Asia""]"
2024,2,3.5,3.0,3.5,5.0,3.0,3.6,High,4.0,3.9,2024-02-29,3.5,3.9,High,3.5,2024-02-01,"[""MOZ004"", ""MOZ008"", ""MOZ009"", ""MOZ010""]","[""Mozambique""]",Yes,MOZ001,Multiple Crises in Mozambique,"[""Conflict"", ""Displacement"", ""Cyclone""]",Aggregated,"[""MOZ""]",Country,"[""Africa""]"
2024,2,3.5,3.0,3.4,2.7,3.9,3.5,High,4.0,3.6,2024-02-29,3.5,3.7,High,3.5,2024-02-01,,"[""Mozambique""]",No,MOZ004,Conflict in Cabo Delgado,"[""Conflict"", ""Displacement""]",Individual,"[""MOZ""]",Country,"[""Africa""]"
2024,2,3.3,2.0,2.5,3.8,2.4,2.8,Medium,3.0,2.9,2024-02-29,3.0,2.9,Very High,3.5,2024-02-01,"[""MOZ001"", ""MDG008"", ""MWI005""]","[""Mozambique""]",No,MOZ010,Tropical Cyclone Freddy in Mozambique,"[""Cyclone""]",Individual,"[""MOZ""]",Country,"[""Africa""]"
2024,2,1.9,1.0,1.4,3.1,1.6,1.7,Low,2.0,2.2,2024-02-29,1.5,1.7,Very High,2.2,2024-02-01,"[""MLI001""]","[""Mauritania""]",No,MRT002,Displacement from Mali to Mauritania,"[""Displacement""]",Individual,"[""MRT""]",Country,"[""Africa""]"
2024,2,2.1,3.0,2.9,4.1,2.0,2.7,Medium,3.0,2.9,2024-02-29,2.0,2.8,Very High,2.2,2024-02-01,,"[""Mauritania""]",Yes,MRT003,Climatic shocks in Mauritania,"[""Drought"", ""Floods""]",Individual,"[""MRT""]",Country,"[""Africa""]"
2024,2,2.5,3.0,3.7,4.3,3.6,3.4,High,4.0,3.9,2024-02-28,2.5,4.4,Very High,2.4,2024-02-01,"[""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Malawi""]",Yes,MWI002,Climatic shocks in Malawi,"[""Drought"", ""Socio-political"", ""Cyclone""]",Individual,"[""MWI""]",Country,"[""Africa""]"
2024,2,2.2,3.0,3.4,2.2,3.7,3.0,Medium,3.0,3.3,2024-02-28,2.0,3.7,Very High,2.4,2024-02-01,"[""MWI002"", ""MDG008"", ""MOZ010""]","[""Malawi""]",No,MWI005,Tropical Cyclone Freddy in Malawi,"[""Cyclone""]",Individual,"[""MWI""]",Country,"[""Africa""]"
2024,2,2.1,2.0,2.1,1.7,3.3,2.3,Medium,3.0,2.8,2024-02-27,2.5,2.1,High,1.7,2024-02-01,"[""MMR002""]","[""Malaysia""]",Yes,MYS001,International Displacement to Malaysia,"[""Displacement""]",Individual,"[""MYS""]",Country,"[""Asia""]"
2024,2,1.3,3.0,3.1,4.3,1.7,2.5,Medium,3.0,2.8,2024-02-28,1.0,3.1,Medium,1.5,2024-02-01,"[""MWI002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Namibia""]",Yes,NAM002,Drought in Namibia,"[""Drought""]",Individual,"[""NAM""]",Country,"[""Africa""]"
2024,2,3.1,4.0,4.1,3.7,3.7,3.7,High,4.0,3.7,2024-02-29,3.5,4.2,Very High,2.7,2024-02-01,,"[""Niger""]",Yes,NER001,Multiple crises in Niger,"[""Conflict"", ""Displacement""]",Aggregated,"[""NER""]",Country,"[""Africa""]"
2024,2,3.1,4.0,3.5,1.2,3.2,3.2,High,4.0,2.6,2024-02-29,3.5,2.9,Very High,2.7,2024-02-01,"[""CMR002"", ""TCD003"", ""NGA004""]","[""Niger""]",No,NER002,Conflict in Diffa region,"[""Conflict""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,2,3.1,4.0,3.9,2.6,3.5,3.5,High,4.0,3.2,2024-02-29,3.5,3.7,Very High,2.7,2024-02-01,,"[""Niger""]",No,NER003,Cross-border violence in Niger,"[""Conflict""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,2,2.4,3.0,3.1,1.6,1.9,2.6,Medium,3.0,1.8,2024-02-29,2.0,3.2,Very High,2.7,2024-02-01,,"[""Niger""]",No,NER004,International displacement from Nigeria to Niger,"[""Displacement""]",Individual,"[""NER""]",Country,"[""Africa""]"
2024,2,3.7,3.0,4.0,4.8,3.6,3.9,High,4.0,4.1,2024-02-26,4.0,5.0,High,3.4,2024-02-01,"[""NER004"", ""CMR003""]","[""Nigeria""]",Yes,NGA001,Complex crisis in Nigeria,"[""Conflict"", ""Displacement"", ""Violence""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,2,3.5,3.0,3.5,2.2,3.3,3.4,High,4.0,3.0,2024-02-26,3.5,4.0,Medium,3.4,2024-02-01,,"[""Nigeria""]",No,NGA003,Middle belt conflict,"[""Violence""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,2,3.7,4.0,4.5,2.2,4.8,4.2,Very High,5.0,4.2,2024-02-26,4.0,4.9,Medium,3.4,2024-02-01,"[""NER002"", ""CMR002"", ""TCD003""]","[""Nigeria""]",No,NGA004,Conflict in the BAY states,"[""Conflict"", ""Displacement""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,2,3.7,3.0,3.9,2.8,3.5,3.7,High,4.0,3.3,2024-02-26,4.0,4.8,Medium,3.4,2024-02-01,"[""NER004""]","[""Nigeria""]",No,NGA007,Conflict in North West Nigeria,"[""Violence"", ""Displacement""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,2,2.8,1.0,1.3,2.0,2.5,2.0,Low,2.0,2.3,2024-02-26,2.0,1.6,High,3.4,2024-02-01,"[""CMR003""]","[""Nigeria""]",No,NGA008,International displacement from Cameroon to Nigeria,"[""Displacement""]",Individual,"[""NGA""]",Country,"[""Africa""]"
2024,2,2.3,,,4.1,2.0,,,,2.9,2024-02-29,2.0,,High,2.6,2024-02-01,,"[""Nicaragua""]",Yes,NIC001,Political and Economic crisis in Nicaragua,"[""Socio-political""]",Individual,"[""NIC""]",Country,"[""Americas""]"
2024,2,2.6,2.0,2.2,3.0,2.5,2.4,Medium,3.0,2.7,2023-11-30,2.5,2.3,High,2.7,2024-02-01,,"[""Nepal""]",Yes,NPL003,Karnali Earthquake,"[""Earthquake""]",Individual,"[""NPL""]",Country,"[""Asia""]"
2024,2,4.0,3.0,4.0,4.9,3.2,4.0,High,4.0,3.9,2024-02-29,4.5,5.0,High,3.3,2024-02-01,,"[""Pakistan""]",Yes,PAK001,Complex crisis in Pakistan,"[""Displacement"", ""Conflict""]",Individual,"[""PAK""]",Country,"[""Asia""]"
2024,2,3.4,,,1.0,0.4,,,,0.6,2024-02-29,3.5,,Low,3.3,2024-02-01,,"[""Pakistan""]",No,PAK004,Conflict in Azad Jammu & Kashmir,"[""Conflict""]",Individual,"[""PAK""]",Country,"[""Asia""]"
2024,2,2.9,3.0,4.0,3.8,4.2,3.7,High,4.0,4.1,2024-02-29,2.5,5.0,High,3.3,2024-02-01,"[""PAK001""]","[""Pakistan""]",No,PAK005,Floods in Pakistan ,"[""Other seasonal event""]",Individual,"[""PAK""]",Country,"[""Asia""]"
2024,2,1.8,3.0,2.0,2.5,3.1,2.1,Medium,3.0,2.9,2024-02-29,2.0,0.9,Very High,1.6,2024-02-01,"[""VEN001"", ""COL002"", ""ECU002"", ""DOM002"", ""CHL002"", ""TTO002"", ""PER002"", ""BRA002""]","[""Panama""]",Yes,PAN002,Displacement from Venezuela to Panama,"[""Displacement""]",Individual,"[""PAN""]",Country,"[""Americas""]"
2024,2,2.7,2.0,2.7,4.0,3.0,2.9,Medium,3.0,3.4,2024-02-29,3.0,3.3,Very High,2.3,2024-02-01,"[""VEN001""]","[""Peru""]",Yes,PER002,Displacement from Venezuela to Peru,"[""Displacement""]",Individual,"[""PER""]",Country,"[""Americas""]"
2024,2,2.7,1.0,1.5,2.7,2.8,2.2,Medium,3.0,2.8,2024-02-27,2.5,1.9,High,2.8,2024-02-01,,"[""Philippines""]",Yes,PHL003,Conflict in Mindanao,"[""Conflict"", ""Violence""]",Individual,"[""PHL""]",Country,"[""Asia""]"
2024,2,2.9,1.0,1.2,2.8,2.5,2.1,Medium,3.0,2.6,2024-02-29,3.0,1.3,High,2.7,2024-02-01,,"[""Papua New Guinea""]",Yes,PNG001,Multiple crises in Papua New Guinea,,Aggregated,"[""PNG""]",Country,"[""Pacific""]"
2024,2,2.6,2.0,1.4,1.9,2.5,2.0,Low,2.0,2.3,2024-02-29,2.5,0.8,Very High,2.7,2024-02-01,,"[""Papua New Guinea""]",No,PNG003,Conflict in Highlands,"[""Earthquake""]",Individual,"[""PNG""]",Country,"[""Pacific""]"
2024,2,2.4,1.0,0.9,1.4,1.2,1.4,Low,2.0,1.3,2024-01-27,2.0,0.7,Very High,2.7,2024-02-01,,"[""Papua New Guinea""]",No,PNG004,2023 Ulawun Volcano Eruption in Papua New Guinea,"[""Volcano Eruption""]",Individual,"[""PNG""]",Country,"[""Pacific""]"
2024,2,1.0,1.0,2.2,4.8,2.3,2.1,Medium,3.0,3.4,2024-02-27,1.0,3.3,Very High,0.9,2024-02-01,"[""UKR002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Poland""]",Yes,POL002,Displacement from Ukraine to Poland,"[""Displacement"", ""Conflict""]",Individual,"[""POL""]",Country,"[""Europe""]"
2024,2,2.4,4.0,4.5,4.6,3.5,3.7,High,4.0,3.9,2024-02-29,2.0,5.0,Medium,2.7,2024-02-01,,"[""DPRK""]",Yes,PRK001,Complex crisis in DPRK,"[""Socio-political"", ""Floods"", ""Other seasonal event"", ""Food Security""]",Individual,"[""PRK""]",Country,"[""Asia""]"
2024,2,4.1,5.0,4.6,3.4,4.5,4.4,Very High,5.0,4.2,2024-02-28,5.0,4.2,Very High,2.5,2024-02-01,"[""PSE003"", ""PSE004""]","[""Palestine""]",Yes,PSE002,Multiple crises in Palestine,"[""Conflict"", ""Socio-political"", ""Violence""]",Aggregated,"[""PSE""]",Country,"[""Middle east""]"
2024,2,3.7,3.0,3.2,2.7,4.2,3.5,High,4.0,3.8,2024-02-28,4.5,3.3,Very High,2.5,2024-02-01,"[""PSE002""]","[""Palestine""]",No,PSE003,Conflict in the West Bank,"[""Conflict"", ""Displacement"", ""Socio-political"", ""Violence""]",Individual,"[""PSE""]",Country,"[""Middle east""]"
2024,2,4.1,5.0,4.5,0.9,4.6,4.2,Very High,5.0,3.8,2024-02-28,5.0,3.9,Very High,2.5,2024-02-01,"[""PSE002""]","[""Palestine""]",No,PSE004,Conflict in Gaza,"[""Conflict"", ""Displacement"", ""Socio-political"", ""Violence""]",Individual,"[""PSE""]",Country,"[""Middle east""]"
2024,2,3.8,4.0,4.5,3.8,4.4,4.2,Very High,5.0,4.2,2024-02-29,4.0,5.0,Very High,3.6,2024-02-01,,"[""Nigeria"", ""Niger"", ""Chad"", ""Cameroon""]",No,REG001,Lake Chad basin regional crisis,,Individual,"[""NGA"", ""NER"", ""TCD"", ""CMR""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Africa""]"
2024,2,3.8,3.0,4.0,3.4,3.7,3.9,High,4.0,3.6,2023-11-28,4.5,5.0,Medium,2.7,2024-02-01,,"[""Venezuela"", ""Brazil"", ""Colombia"", ""Ecuador"", ""Peru"", ""Trinidad and Tobago"", ""Chile"", ""Dominican Republic"", ""Panama""]",No,REG002,Venezuela Regional Crisis,,Individual,"[""VEN"", ""BRA"", ""COL"", ""ECU"", ""PER"", ""TTO"", ""CHL"", ""DOM"", ""PAN""]",Regional,"[""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas"", ""Americas""]"
2024,2,4.1,4.0,4.5,3.1,4.1,4.2,Very High,5.0,3.8,2023-11-27,4.5,5.0,Medium,3.6,2024-02-01,"[""JOR003"", ""LBN002"", ""IRQ003"", ""TUR002"", ""EGY004""]","[""Syria"", ""T\u00fcrkiye"", ""Iraq"", ""Egypt"", ""Jordan"", ""Lebanon""]",No,REG004,Syrian Regional Crisis,,Individual,"[""SYR"", ""TUR"", ""IRQ"", ""EGY"", ""JOR"", ""LBN""]",Regional,"[""Middle east"", ""Middle east"", ""Middle east"", ""Africa"", ""Middle east"", ""Middle east""]"
2024,2,2.5,1.0,1.8,2.3,2.4,2.2,Medium,3.0,2.4,2024-02-29,2.5,2.6,Medium,2.4,2024-02-01,"[""GRC002"", ""TUR003""]","[""T\u00fcrkiye"", ""Greece""]",No,REG006,Eastern Mediterranean Route ,,Individual,"[""TUR"", ""GRC""]",Regional,"[""Middle east"", ""Europe""]"
2024,2,3.0,1.0,2.3,5.0,3.4,3.0,Medium,3.0,4.1,2024-02-29,3.5,3.5,High,2.5,2024-02-01,,"[""Algeria"", ""Tunisia"", ""Libya"", ""Italy""]",No,REG007,Central Mediterranean Route,,Individual,"[""DZA"", ""TUN"", ""LBY"", ""ITA""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Europe""]"
2024,2,2.6,1.0,1.8,5.0,2.9,2.6,Medium,3.0,3.8,2024-02-29,2.5,2.6,High,2.6,2024-02-01,,"[""Algeria"", ""Morocco"", ""Spain""]",No,REG008,Western Mediterranean Route,,Individual,"[""DZA"", ""MAR"", ""ESP""]",Regional,"[""Africa"", ""Africa"", ""Europe""]"
2024,2,4.1,4.0,4.1,1.3,4.3,4.0,High,4.0,3.6,2024-02-29,4.5,4.2,Very High,3.5,2024-02-01,,"[""Bangladesh"", ""Myanmar""]",No,REG011,Rohingya Regional Crisis,,Individual,"[""BGD"", ""MMR""]",Regional,"[""Asia"", ""Asia""]"
2024,2,3.8,3.0,4.0,3.8,3.8,3.9,High,4.0,3.8,2024-02-29,4.5,5.0,Very High,2.7,2024-02-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Madagascar"", ""Malawi"", ""Namibia"", ""Eswatini"", ""Zambia"", ""Zimbabwe"", ""Tanzania""]",No,REG012,Southern Africa Regional Food Security Crisis,"[""Drought/drier conditions""]",Individual,"[""MDG"", ""MWI"", ""NAM"", ""SWZ"", ""ZMB"", ""ZWE"", ""TZA""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa""]"
2024,2,2.9,3.0,2.5,1.7,3.2,2.7,Medium,3.0,2.8,2024-02-29,3.0,2.0,Very High,2.7,2024-02-01,"[""AZE002"", ""ARM003""]","[""Armenia"", ""Azerbaijan""]",No,REG013,Nagorno-Karabakh Conflict,,Individual,"[""ARM"", ""AZE""]",Regional,"[""Middle east"", ""Middle east""]"
2024,2,4.5,3.0,4.0,4.3,3.3,4.1,Very High,5.0,3.7,2024-02-29,5.0,5.0,High,3.8,2024-02-01,"[""ETH005"", ""KEN003""]","[""Ethiopia"", ""Somalia"", ""Kenya""]",No,REG014,Eastern Africa Regional Drought Crisis,"[""Drought""]",Individual,"[""ETH"", ""SOM"", ""KEN""]",Regional,"[""Africa"", ""Africa"", ""Africa""]"
2024,2,3.9,3.0,3.6,2.6,3.7,3.6,High,4.0,3.4,2023-11-30,4.5,4.2,High,3.1,2024-02-01,"[""TUR005"", ""SYR002""]","[""T\u00fcrkiye"", ""Syria""]",No,REG015,Turkiye / Syria earthquake,"[""Earthquake""]",Individual,"[""TUR"", ""SYR""]",Regional,"[""Middle east"", ""Middle east""]"
2024,2,1.4,1.0,1.3,4.6,1.5,1.7,Low,2.0,2.9,2024-02-27,1.5,1.5,Very High,1.3,2024-02-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Romania""]",Yes,ROU002,Displacement from Ukraine to Romania,"[""Conflict"", ""Displacement""]",Individual,"[""ROU""]",Country,"[""Europe""]"
2024,2,2.7,1.0,2.3,5.0,2.3,2.7,Medium,3.0,3.6,2024-02-27,2.5,3.5,High,2.9,2024-02-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Russia""]",Yes,RUS002,Displacement from Ukraine to Russia,"[""Conflict"", ""Displacement""]",Individual,"[""RUS""]",Country,"[""Europe""]"
2024,2,2.3,3.0,2.5,2.2,2.7,2.4,Medium,3.0,2.5,2024-02-26,1.5,1.9,Medium,3.0,2024-02-01,"[""BDI001"", ""COD001""]","[""Rwanda""]",Yes,RWA002,International displacement to Rwanda,"[""Displacement""]",Individual,"[""RWA""]",Country,"[""Africa""]"
