year_month,crisis_id,percent_affected_pop,people_in_minimal,people_in_stressed,people_in_moderate,people_in_severe,people_in_extreme
2024-04,MDG002,14.3,34.8,42.3,20.7,2.2,0.0
2024-04,MDG008,27.5,0.0,93.1,10.7,0.0,
2024-04,MEX001,100.0,99.5,0.4,0.1,0.0,0.0
2024-04,MEX002,100.0,99.7,0.3,,,
2024-04,MEX003,45.4,99.6,0.2,0.2,0.0,0.0
2024-04,MLI001,100.0,68.5,0.0,12.9,11.0,7.5
2024-04,MMR001,100.0,0.0,66.8,24.1,9.1,
2024-04,MMR002,6.2,0.0,51.6,12.6,35.8,
2024-04,MMR003,8.7,0.0,62.9,29.3,7.8,
2024-04,MMR004,100.0,0.0,73.0,20.8,6.2,
2024-04,MNG004,27.9,39.0,38.6,13.8,8.6,
2024-04,MOZ001,100.0,0.0,93.5,3.1,3.4,
2024-04,MOZ004,33.4,0.0,85.3,4.7,10.0,
2024-04,MRT002,40.7,94.1,0.0,5.9,,
2024-04,MRT003,92.2,69.7,22.3,7.8,0.2,0.0
2024-04,MWI002,92.5,46.3,31.3,21.0,1.4,0.0
2024-04,MWI005,36.4,70.3,8.6,21.1,0.0,0.0
2024-04,MYS001,32.9,0.0,98.3,1.7,,
2024-04,NAM002,100.0,38.0,35.7,23.8,2.5,0.0
2024-04,NER001,208.6,58.9,27.9,12.7,0.5,0.0
2024-04,NER002,6.3,27.9,0.0,7.2,65.0,0.0
2024-04,NER003,60.2,76.8,0.0,11.6,11.6,0.0
2024-04,NER004,33.5,80.4,0.0,19.6,0.0,0.0
2024-04,NGA001,84.9,54.1,33.0,12.2,0.6,0.0
2024-04,NGA003,7.9,53.1,33.2,13.7,0.0,0.0
2024-04,NGA004,7.1,0.0,50.9,34.8,13.0,1.2
2024-04,NGA007,18.8,45.6,37.0,16.4,1.0,0.0
2024-05,AFG001,100.0,0.0,46.7,25.6,27.6,0.0
2024-05,AFG006,7.9,54.3,37.9,6.6,1.2,0.0
2024-05,AGO002,8.0,17.6,24.8,42.4,15.2,0.0
2024-05,ARM002,69.5,86.1,7.0,6.9,0.0,0.0
2024-05,AZE002,9.0,77.0,22.5,0.6,0.0,0.0
2024-05,BDI001,100.0,44.7,45.2,9.2,0.9,0.0
2024-05,BEN002,15.4,85.4,11.8,2.8,0.0,0.0
2024-05,BFA002,100.0,73.0,0.0,15.1,11.4,0.5
2024-05,BGD001,100.0,41.0,35.7,16.8,6.5,0.0
2024-05,BGD002,0.9,0.0,0.0,85.5,14.6,
2024-05,BGD012,99.1,41.4,36.0,16.2,6.4,0.0
2024-05,BGR002,100.0,98.9,0.0,1.1,0.0,0.0
2024-05,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2024-05,BRA001,51.0,98.9,0.0,1.1,0.0,0.0
2024-05,BRA002,49.2,99.4,0.0,0.5,0.0,0.0
2024-05,BRA004,1.8,84.8,0.0,15.2,0.0,0.0
2024-05,CAF001,100.0,16.1,38.0,37.4,8.5,0.0
2024-05,CHL002,100.0,33.0,65.1,1.9,0.0,0.0
2024-05,CMR001,83.2,85.5,0.0,10.0,4.6,0.0
2024-05,CMR002,18.1,76.8,0.0,7.4,15.8,0.0
2024-05,CMR003,44.3,85.8,0.0,12.1,2.1,0.0
2024-05,CMR004,19.8,91.9,0.0,8.1,0.0,0.0
2024-05,COD001,100.0,77.6,0.0,9.2,9.2,4.0
2024-05,COG001,100.0,91.2,0.0,8.8,0.0,0.0
2024-05,COL001,100.0,50.1,24.2,25.6,0.0,0.0
2024-05,COL002,58.8,51.7,31.5,12.4,3.0,1.3
2024-05,CRI002,45.0,90.4,0.0,9.6,0.0,0.0
2024-05,CZE002,100.0,96.9,0.0,3.1,0.0,0.0
2024-05,DJI001,100.0,39.2,34.0,18.4,8.5,0.0
2024-05,DJI002,57.2,95.3,0.0,4.7,,
2024-05,DJI003,100.0,41.9,34.0,15.7,8.5,0.0
2024-05,DOM002,100.0,98.9,0.0,1.1,0.0,0.0
2024-05,DZA002,100.0,99.4,0.0,0.6,,
2024-05,DZA003,0.5,22.0,37.7,40.4,,
2024-05,DZA004,100.5,99.1,0.2,0.8,,
2024-05,ECU002,100.0,57.8,38.1,4.1,,
2024-05,EGY004,100.0,99.5,0.0,0.5,,
2024-05,ERI001,100.0,71.1,0.0,28.9,,
2024-05,ESP002,100.0,99.8,0.0,0.2,,
2024-05,EST002,100.0,97.4,0.0,2.6,0.0,0.0
2024-05,ETH001,100.0,0.0,83.2,7.6,8.9,
2024-05,ETH003,74.7,98.9,0.0,1.1,0.0,0.0
2024-05,ETH004,23.7,0.0,70.3,11.4,18.3,
2024-05,ETH005,73.1,0.0,79.4,8.5,12.1,
2024-05,GRC002,6.2,71.2,0.0,28.8,,
2024-05,GTM001,100.0,44.0,25.9,28.1,2.0,0.0
2024-05,HND001,100.0,43.2,28.0,14.7,14.1,0.0
2024-05,HTI001,100.0,26.0,27.0,32.9,14.1,0.0
2024-05,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2024-05,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2024-05,IRN004,27.7,82.0,0.0,5.5,12.5,0.0
2024-05,IRQ001,98.8,83.0,16.7,0.2,0.1,0.0
2024-05,IRQ002,98.2,86.3,13.5,0.1,0.1,0.0
2024-05,IRQ003,14.5,76.8,22.7,0.5,0.0,0.0
2024-05,ITA002,100.0,99.7,0.0,0.3,,
2024-05,JOR002,80.3,80.2,5.3,14.3,0.3,0.0
2024-05,KEN001,52.9,1.9,91.5,6.5,0.1,0.0
2024-05,KEN002,2.3,42.1,0.0,57.9,,
2024-05,KEN003,50.6,0.0,95.7,4.2,0.1,0.0
2024-05,LBN002,100.0,0.0,73.3,26.0,0.7,0.0
2024-05,LBN006,100.0,0.0,31.6,65.0,3.4,
2024-05,LBY001,100.0,0.0,83.3,4.9,11.9,0.0
2024-05,LBY002,100.0,88.8,0.0,11.3,,
2024-05,LBY003,28.9,56.0,0.0,44.0,,
2024-05,LKA002,100.0,68.2,7.8,24.0,,
2024-05,LTU002,100.0,98.5,0.0,1.5,0.0,0.0
2024-05,LVA002,100.0,97.5,0.0,2.5,0.0,0.0
2024-05,MAR001,100.0,92.6,6.0,1.4,,
2024-05,MAR002,100.0,99.9,0.0,0.1,,
2024-05,MAR003,17.3,57.6,34.8,7.6,,
2024-05,MDA002,100.0,95.5,0.0,4.6,0.0,0.0
2024-05,MDG001,40.0,58.9,30.7,10.2,0.2,0.0
2024-05,MDG002,25.0,41.0,45.1,13.6,0.3,0.0
2024-05,MDG009,15.1,88.5,6.8,4.7,,
2024-05,MEX001,100.0,99.5,0.4,0.1,,
2024-05,MEX002,100.0,99.7,0.3,,,
2024-05,MEX003,45.4,99.6,0.2,0.2,0.0,0.0
2024-05,MLI001,99.1,68.3,0.0,24.4,6.7,0.6
2024-05,MMR001,100.0,0.0,66.8,24.1,9.1,
2024-05,MMR002,6.2,0.0,51.7,12.6,35.8,
2024-05,MMR003,8.7,0.0,62.9,29.3,7.8,
2024-05,MMR004,100.0,0.0,73.0,20.8,6.2,
2024-05,MNG004,27.9,39.0,38.6,13.8,8.6,
2024-05,MOZ001,100.0,0.0,93.5,3.1,3.4,
2024-05,MOZ004,33.3,0.0,85.3,4.7,10.0,
2024-05,MOZ011,100.0,0.0,98.4,1.6,0.0,
2024-05,MRT002,40.6,94.1,0.0,5.9,,
2024-05,MRT003,92.0,69.7,22.3,7.8,0.2,0.0
2024-05,MWI002,100.0,17.9,40.1,42.0,0.0,0.0
2024-05,MYS001,32.9,0.0,98.3,1.7,,
2024-05,NAM002,100.0,38.0,35.7,23.8,2.5,0.0
2024-05,NER001,57.4,76.4,0.0,15.0,8.6,0.0
2024-05,NER002,3.2,2.4,0.0,63.3,34.3,0.0
2024-05,NER003,34.7,78.9,0.0,13.1,8.0,0.0
2024-05,NER004,19.5,84.3,0.0,10.5,5.2,0.0
2024-05,NGA001,87.7,51.2,36.3,12.2,0.2,0.0
2024-05,NGA003,8.1,51.2,36.1,12.7,0.0,0.0
2024-05,NGA004,7.0,0.0,50.9,34.8,13.0,1.2
2024-05,NGA007,19.2,46.3,35.4,18.0,0.4,0.0
2024-05,NGA008,5.5,99.3,0.0,0.7,,
2024-06,AFG001,100.0,0.0,46.7,25.6,27.6,0.0
2024-06,AFG006,7.9,54.3,37.9,6.6,1.2,0.0
2024-06,AGO002,8.0,17.6,24.8,42.4,15.2,0.0
2024-06,ARM002,69.5,86.1,7.0,6.9,0.0,0.0
2024-06,AZE002,9.0,77.0,22.5,0.6,0.0,0.0
2024-06,BDI001,100.0,44.7,45.2,9.2,0.9,0.0
2024-06,BEN002,15.4,85.4,11.8,2.8,0.0,0.0
2024-06,BFA002,100.0,73.0,0.0,15.1,11.4,0.5
2024-06,BGD001,100.0,41.0,35.4,17.1,6.5,0.0
2024-06,BGD002,0.9,0.0,0.0,85.4,14.6,
2024-06,BGD012,99.1,41.4,36.0,16.2,6.4,0.0
2024-06,BGD013,25.7,89.5,7.5,3.0,,
2024-06,BGR002,100.0,98.9,0.0,1.1,0.0,0.0
2024-06,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2024-06,BRA001,51.0,98.9,0.0,1.1,0.0,0.0
2024-06,BRA002,49.2,99.4,0.0,0.5,0.0,0.0
2024-06,BRA004,1.8,84.8,0.0,15.2,0.0,0.0
2024-06,CAF001,100.0,16.1,38.0,37.4,8.5,0.0
2024-06,CHL002,100.0,33.0,65.1,1.9,0.0,0.0
2024-06,CMR001,80.8,85.4,0.0,9.7,4.9,0.0
2024-06,CMR002,18.1,77.1,0.0,7.3,15.5,0.0
2024-06,CMR003,44.3,85.6,0.0,11.8,2.6,0.0
2024-06,CMR004,18.5,92.9,0.0,7.1,0.0,0.0
2024-06,COD001,100.0,77.6,0.0,9.2,9.2,4.0
2024-06,COG001,100.0,91.2,0.0,8.8,0.0,0.0
2024-06,COL001,100.0,50.1,24.2,25.6,0.0,0.0
2024-06,COL002,58.8,51.7,31.5,12.4,3.0,1.3
2024-06,CRI002,45.0,90.4,0.0,9.6,0.0,0.0
2024-06,CZE002,100.0,96.9,0.0,3.1,0.0,0.0
2024-06,DJI001,100.0,39.2,34.0,18.4,8.5,0.0
2024-06,DJI002,57.2,95.3,0.0,4.7,,
2024-06,DJI003,100.0,41.9,34.0,15.7,8.5,0.0
2024-06,DOM002,100.0,98.9,0.0,1.1,0.0,0.0
2024-06,DZA002,100.0,99.4,0.0,0.6,,
2024-06,DZA003,0.5,22.0,0.0,78.0,,
2024-06,DZA004,100.0,99.1,0.0,0.9,,
2024-06,ECU002,100.0,57.8,38.1,4.1,,
2024-06,EGY004,100.0,99.4,0.0,0.6,,
2024-06,ERI001,100.0,71.2,0.0,28.8,,
2024-06,ESP002,100.0,99.8,0.0,0.2,,
2024-06,EST002,100.0,97.5,0.0,2.5,0.0,0.0
2024-06,ETH001,100.0,0.0,83.2,7.6,8.9,
2024-06,ETH003,74.7,98.9,0.0,1.1,0.0,0.0
2024-06,ETH004,23.7,0.0,70.3,11.4,18.3,
2024-06,ETH005,73.1,0.0,79.4,8.5,12.1,
2024-06,GRC002,6.2,71.2,0.0,28.8,,
2024-06,GTM001,100.0,44.0,25.9,28.1,2.0,0.0
2024-06,HND001,100.0,43.2,28.0,14.7,14.1,0.0
2024-06,HTI001,100.0,26.0,27.0,32.9,14.1,0.0
2024-06,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2024-06,IDN002,2.0,0.0,98.2,1.8,,
2024-06,IRN004,27.6,82.0,0.0,5.5,12.5,0.0
2024-06,IRQ001,98.8,83.0,16.7,0.2,0.1,0.0
2024-06,IRQ002,98.2,86.3,13.5,0.1,0.1,0.0
2024-06,IRQ003,14.5,76.7,22.7,0.5,0.0,0.0
2024-06,ITA002,100.0,99.7,0.0,0.3,,
2024-06,JOR002,79.9,80.2,5.3,14.3,0.3,0.0
2024-06,KEN001,52.8,1.9,91.5,6.6,0.1,0.0
2024-06,KEN002,2.3,41.9,0.0,58.1,,
2024-06,KEN003,50.5,0.0,95.7,4.2,0.1,0.0
2024-06,LBN002,100.0,0.0,73.3,26.0,0.7,0.0
2024-06,LBN006,100.0,0.0,31.6,65.0,3.5,
2024-06,LBY001,100.0,0.0,83.3,4.8,11.9,0.0
2024-06,LBY002,100.0,88.7,0.0,11.3,,
2024-06,LBY003,28.9,56.0,0.0,44.0,,
2024-06,LKA002,100.0,68.2,7.8,24.0,,
2024-06,LTU002,100.0,98.5,0.0,1.5,0.0,0.0
2024-06,LVA002,100.0,97.5,0.0,2.5,0.0,0.0
2024-06,MAR001,100.0,92.6,6.0,1.4,,
2024-06,MAR002,100.0,99.9,0.0,0.1,,
2024-06,MAR003,17.3,57.6,34.8,7.6,,
2024-06,MDA002,100.0,95.5,0.0,4.5,0.0,0.0
2024-06,MDG001,40.0,58.9,30.7,10.2,0.2,0.0
2024-06,MDG002,25.0,41.0,45.1,13.6,0.3,0.0
2024-06,MDG009,15.1,88.5,6.8,4.7,,
2024-06,MEX001,100.0,99.5,0.4,0.1,,
2024-06,MEX002,100.0,99.7,0.3,,,
2024-06,MEX003,45.4,99.6,0.2,0.2,0.0,0.0
2024-06,MLI001,99.1,68.3,0.0,24.4,6.7,0.6
2024-06,MMR001,100.0,0.0,66.8,24.1,9.1,
2024-06,MMR002,6.2,0.0,51.7,12.6,35.8,
2024-06,MMR003,8.7,0.0,62.9,29.3,7.8,
2024-06,MMR004,100.0,0.0,73.0,20.8,6.2,
2024-06,MNG004,27.9,39.0,38.6,13.8,8.6,
2024-06,MOZ001,100.0,0.0,93.5,3.1,3.4,
2024-06,MOZ004,33.3,0.0,85.3,4.7,10.0,
2024-06,MOZ011,100.0,0.0,98.4,1.6,0.0,
2024-06,MRT002,40.6,94.0,0.0,6.0,,
2024-06,MRT003,91.8,69.7,22.3,7.8,0.2,0.0
2024-06,MWI002,100.0,17.9,40.1,42.0,0.0,0.0
2024-06,MYS001,32.9,0.0,98.3,1.7,,
2024-06,NAM002,100.0,38.0,35.7,23.8,2.5,0.0
2024-06,NER001,57.4,76.4,0.0,15.0,8.6,0.0
2024-06,NER002,3.2,2.4,0.0,63.3,34.3,0.0
2024-06,NER003,34.7,78.9,0.0,13.1,8.0,0.0
2024-06,NER004,19.5,84.3,0.0,10.5,5.2,0.0
2024-06,NGA001,87.5,42.9,41.3,15.4,0.5,0.0
2024-06,NGA003,8.1,42.0,41.1,16.8,0.1,0.0
2024-06,NGA004,7.0,0.0,50.9,34.8,13.0,1.2
2024-06,NGA007,19.2,36.2,40.4,22.2,1.1,0.0
2024-07,AFG001,100.0,0.0,46.7,25.6,27.6,0.0
2024-07,AFG006,7.9,54.3,37.9,6.6,1.2,0.0
2024-07,AGO002,21.3,62.0,0.0,38.0,0.0,0.0
2024-07,ARM002,69.5,86.1,7.0,6.9,0.0,0.0
2024-07,AZE002,9.0,77.0,22.5,0.6,0.0,0.0
2024-07,BDI001,100.0,51.1,39.2,8.7,1.0,0.0
2024-07,BEN002,15.4,85.4,11.8,2.8,0.0,0.0
2024-07,BFA002,100.0,73.0,0.0,15.1,11.4,0.5
2024-07,BGD001,100.0,41.0,35.4,17.1,6.5,0.0
2024-07,BGD002,0.9,0.0,0.0,85.5,14.5,
2024-07,BGD012,99.1,41.4,36.0,16.2,6.4,0.0
2024-07,BGD013,25.7,89.5,7.5,3.0,,
2024-07,BGD014,19.6,86.7,9.1,4.2,,
2024-07,BGR002,100.0,99.0,0.0,1.0,0.0,0.0
2024-07,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2024-07,BRA001,51.0,98.9,0.0,1.1,0.0,0.0
2024-07,BRA002,49.2,99.4,0.0,0.5,0.0,0.0
2024-07,BRA004,1.8,84.8,0.0,15.2,0.0,0.0
2024-07,CAF001,100.0,16.1,38.0,37.4,8.5,0.0
2024-07,CHL002,100.0,33.0,65.1,1.9,0.0,0.0
2024-07,CMR001,80.8,85.4,0.0,9.7,4.9,0.0
2024-07,CMR002,18.1,77.1,0.0,7.3,15.5,0.0
2024-07,CMR003,44.3,85.6,0.0,11.8,2.6,0.0
2024-07,CMR004,18.5,92.9,0.0,7.1,0.0,0.0
2024-07,COD001,100.0,77.6,0.0,9.2,9.2,4.0
2024-07,COG001,100.0,91.2,0.0,8.8,0.0,0.0
2024-07,COL001,100.0,61.7,18.6,11.5,7.2,1.0
2024-07,COL002,58.8,51.7,41.5,3.7,2.7,0.3
2024-07,CRI002,45.0,90.4,0.0,9.6,0.0,0.0
2024-07,CZE002,100.0,96.8,0.0,3.2,0.0,0.0
2024-07,DJI001,100.0,33.0,40.2,22.3,4.5,0.0
2024-07,DJI002,57.2,95.3,0.0,4.7,,
2024-07,DJI003,100.0,35.7,40.2,19.6,4.5,0.0
2024-07,DOM002,100.0,98.9,0.0,1.1,0.0,0.0
2024-07,DZA002,100.0,99.4,0.0,0.6,,
2024-07,DZA003,0.5,22.0,0.0,78.0,,
2024-07,DZA004,100.0,99.1,0.0,0.9,,
2024-07,ECU002,100.0,57.8,38.1,4.1,,
2024-07,EGY004,100.0,99.4,0.0,0.6,,
2024-07,ERI001,100.0,71.2,0.0,28.8,,
2024-07,ESP002,100.0,99.8,0.0,0.2,,
2024-07,EST002,100.0,97.4,0.0,2.6,0.0,0.0
2024-07,ETH001,100.0,0.0,83.5,7.6,8.8,0.0
2024-07,ETH003,74.4,98.9,0.0,1.1,,
2024-07,ETH004,23.6,0.0,70.3,11.4,18.3,
2024-07,ETH005,72.9,0.0,79.4,8.5,12.1,0.0
2024-07,GRC002,6.2,71.2,0.0,28.8,,
2024-07,GTM001,100.0,44.0,25.9,28.1,2.0,0.0
2024-07,HND001,100.0,43.2,28.0,14.7,14.1,0.0
2024-07,HTI001,100.0,26.0,27.0,32.9,14.1,0.0
2024-07,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2024-07,IDN002,2.0,0.0,98.2,1.8,,
2024-07,IRN004,27.6,82.0,0.0,5.5,12.5,0.0
2024-07,IRQ001,98.9,83.4,16.3,0.2,0.1,0.0
2024-07,IRQ002,98.2,86.6,13.2,0.1,0.1,0.0
2024-07,IRQ003,14.2,76.7,22.7,0.5,0.0,0.0
2024-07,ITA002,100.0,99.7,0.0,0.3,,
2024-07,JOR002,79.8,80.2,5.3,14.3,0.3,0.0
2024-07,KEN001,52.8,1.9,91.5,6.6,0.1,0.0
2024-07,KEN002,2.3,41.8,0.0,58.2,,
2024-07,KEN003,50.4,0.0,95.7,4.2,0.1,0.0
2024-07,LBN002,100.0,0.0,73.3,26.0,0.7,0.0
2024-07,LBN006,100.0,0.0,31.6,64.2,4.3,
2024-07,LBY001,100.0,0.0,83.3,4.7,12.0,0.0
2024-07,LBY002,100.0,88.7,0.0,11.3,,
2024-07,LBY003,28.8,56.0,0.0,44.0,,
2024-07,LBY004,42.4,93.4,0.0,2.9,3.7,
2024-07,LKA004,46.3,97.5,1.7,0.8,,
2024-07,LTU002,100.0,97.5,0.0,2.5,0.0,0.0
2024-07,LVA002,100.0,97.5,0.0,2.5,0.0,0.0
2024-07,MAR001,100.0,92.6,6.0,1.4,,
2024-07,MAR002,100.0,99.9,0.0,0.1,,
2024-07,MAR003,17.3,57.6,34.8,7.6,,
2024-07,MDA002,100.0,95.4,0.0,4.6,0.0,0.0
2024-07,MDG001,40.3,58.5,30.4,10.9,0.2,0.0
2024-07,MDG002,24.9,41.0,45.1,13.6,0.3,0.0
2024-07,MDG009,15.0,88.5,4.8,6.7,,
2024-07,MEX001,100.0,99.5,0.4,0.1,,
2024-07,MEX002,100.0,99.7,0.3,,,
2024-07,MEX003,45.4,99.6,0.2,0.2,0.0,0.0
2024-07,MLI001,99.1,68.3,0.0,24.4,6.7,0.6
2024-07,MMR001,100.0,0.0,66.8,24.1,9.1,
2024-07,MMR002,6.2,0.0,51.7,12.6,35.8,
2024-07,MMR003,8.7,0.0,62.9,29.3,7.8,
2024-07,MMR004,100.0,0.0,73.0,20.8,6.2,
2024-07,MNG004,27.9,39.0,38.6,13.8,8.6,
2024-07,MOZ001,100.0,0.0,84.1,11.1,4.8,0.0
2024-07,MOZ004,33.2,0.0,85.3,4.7,10.0,
2024-07,MOZ011,100.0,0.0,98.4,1.6,0.0,
2024-07,MOZ012,51.4,0.0,81.6,15.5,2.8,0.0
2024-07,MRT002,40.5,93.4,0.0,6.5,,
2024-07,MRT003,91.6,69.7,22.3,7.8,0.2,0.0
2024-07,MWI002,100.0,58.2,0.0,41.6,0.3,0.0
2024-07,MYS001,32.9,0.0,98.3,1.7,,
2024-07,NAM002,100.0,24.7,27.9,44.7,2.8,0.0
2024-07,NER002,3.2,2.4,0.0,63.3,34.3,0.0
2024-07,NER003,34.7,78.9,0.0,13.1,8.0,0.0
2024-07,NER004,19.5,84.3,0.0,10.5,5.2,0.0
2024-07,NER006,104.4,63.5,20.6,11.1,4.7,
2024-07,NGA001,87.4,42.9,41.3,15.4,0.5,0.0
2024-08,AFG001,100.0,0.0,46.7,25.6,27.6,0.0
2024-08,AFG006,7.9,54.3,37.9,6.6,1.2,0.0
2024-08,AGO002,21.3,62.0,0.0,38.0,0.0,0.0
2024-08,ARM002,69.5,86.1,7.0,6.9,0.0,0.0
2024-08,AZE002,9.0,77.0,22.5,0.6,0.0,0.0
2024-08,BDI001,100.0,51.1,39.2,8.7,1.0,0.0
2024-08,BEN002,15.4,85.4,11.8,2.8,0.0,0.0
2024-08,BFA002,100.0,73.0,0.0,15.1,11.4,0.5
2024-08,BGD001,100.0,41.0,35.4,17.1,6.5,0.0
2024-08,BGD002,0.9,0.0,0.0,85.5,14.5,
2024-08,BGD012,99.1,41.4,36.0,16.2,6.4,0.0
2024-08,BGD013,25.6,89.5,7.5,3.0,,
2024-08,BGD014,37.6,87.6,10.2,2.2,,
2024-08,BGR002,100.0,99.1,0.0,0.9,0.0,0.0
2024-08,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2024-08,BRA001,55.8,97.0,1.6,1.3,,
2024-08,BRA002,48.9,99.4,0.0,0.5,,
2024-08,BRA004,1.8,84.8,0.0,15.2,,
2024-08,CAF001,100.0,16.1,38.0,37.4,8.5,0.0
2024-08,CHL002,100.0,33.0,65.6,1.4,0.0,0.0
2024-08,CMR001,80.8,85.4,0.0,9.7,4.9,0.0
2024-08,CMR002,18.1,77.1,0.0,7.3,15.5,0.0
2024-08,CMR003,44.3,85.6,0.0,11.8,2.6,0.0
2024-08,CMR004,18.5,92.9,0.0,7.1,0.0,0.0
2024-08,COD001,100.0,77.6,0.0,9.2,9.2,4.0
2024-08,COG001,100.0,91.2,0.0,8.8,0.0,0.0
2024-08,COL001,100.0,61.7,18.6,11.5,7.2,1.0
2024-08,COL002,58.8,51.7,41.5,3.7,2.7,0.3
2024-08,CRI002,47.0,90.4,0.0,9.6,0.0,0.0
2024-08,CZE002,100.0,96.6,0.0,3.4,0.0,0.0
2024-08,DJI001,100.0,33.0,40.2,22.3,4.5,0.0
2024-08,DJI002,57.2,95.3,0.0,4.7,,
2024-08,DJI003,100.0,35.7,40.2,19.6,4.5,0.0
2024-08,DOM002,100.0,98.9,0.1,1.0,0.0,0.0
2024-08,DZA002,100.0,99.4,0.0,0.6,,
2024-08,DZA003,0.5,22.0,0.0,78.0,,
2024-08,DZA004,100.0,99.1,0.0,0.9,,
2024-08,ECU002,100.0,57.8,38.1,4.1,,
2024-08,EGY004,100.0,99.4,0.0,0.6,,
2024-08,ERI001,100.0,70.7,0.0,29.3,,
2024-08,ESP002,100.0,99.8,0.0,0.2,,
2024-08,EST002,100.0,97.5,0.0,2.5,0.0,0.0
2024-08,ETH001,100.0,0.0,83.9,7.5,8.7,0.0
2024-08,ETH003,72.9,98.9,0.0,1.1,0.0,0.0
2024-08,ETH004,23.1,0.0,70.3,11.4,18.3,0.0
2024-08,ETH005,71.4,0.0,79.4,8.5,12.1,0.0
2024-08,GRC002,6.2,71.2,0.0,28.8,,
2024-08,GTM001,100.0,44.0,25.9,28.1,2.0,0.0
2024-08,HND001,100.0,43.2,28.0,14.7,14.1,0.0
2024-08,HTI001,100.0,26.0,27.0,32.9,14.1,0.0
2024-08,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2024-08,IDN002,2.0,0.0,98.2,1.8,,
2024-08,IRN004,27.6,82.0,0.0,5.5,12.5,0.0
2024-08,IRQ001,98.9,83.4,16.3,0.2,0.1,0.0
2024-08,IRQ002,98.2,86.6,13.2,0.1,0.1,0.0
2024-08,IRQ003,14.2,76.7,22.7,0.5,0.0,0.0
2024-08,ITA002,100.0,99.7,0.0,0.3,,
2024-08,JOR002,79.7,80.2,5.3,14.3,0.3,0.0
2024-08,KEN001,52.5,1.9,91.5,6.6,0.1,0.0
2024-08,KEN002,2.3,41.7,0.0,58.3,,
2024-08,KEN003,50.1,0.0,95.7,4.2,0.1,0.0
2024-08,LBN002,100.0,0.0,73.3,26.0,0.7,0.0
2024-08,LBN006,100.0,0.0,31.6,62.4,6.0,
2024-08,LBY001,100.0,0.0,84.2,4.5,11.3,0.0
2024-08,LBY002,100.0,89.3,0.0,10.7,,
2024-08,LBY003,27.2,56.0,0.0,44.0,,
2024-08,LBY004,40.0,93.4,0.0,2.9,3.7,
2024-08,LKA004,46.3,97.5,1.7,0.8,,
2024-08,LSO004,64.3,44.2,36.3,19.5,0.0,0.0
2024-08,LTU002,100.0,98.5,0.0,1.5,0.0,0.0
2024-08,LVA002,100.0,97.6,0.0,2.4,0.0,0.0
2024-08,MAR001,100.0,92.6,6.0,1.4,,
2024-08,MAR002,100.0,100.0,0.0,0.0,,
2024-08,MAR003,17.3,57.6,34.8,7.6,,
2024-08,MDA002,100.0,95.3,0.0,4.7,0.0,0.0
2024-08,MDG001,48.0,55.3,35.4,9.3,0.0,0.0
2024-08,MDG002,33.0,40.3,47.9,11.9,0.0,0.0
2024-08,MDG009,15.0,88.5,7.9,3.6,,
2024-08,MEX001,100.0,99.5,0.4,0.1,,
2024-08,MEX002,100.0,99.7,0.3,,,
2024-08,MEX003,45.4,99.6,0.2,0.2,0.0,0.0
2024-08,MLI001,99.1,68.3,0.0,24.4,6.7,0.6
2024-08,MMR001,100.0,0.0,66.8,24.1,9.1,
2024-08,MMR002,6.2,0.0,51.7,12.6,35.8,
2024-08,MMR003,8.7,0.0,62.9,29.3,7.8,
2024-08,MMR004,100.0,0.0,73.0,20.8,6.2,
2024-08,MMR006,84.7,99.2,0.8,0.0,,
2024-08,MOZ001,100.0,0.0,84.1,11.1,4.8,0.0
2024-08,MOZ004,33.2,0.0,85.3,4.7,10.0,
2024-08,MOZ011,100.0,0.0,98.4,1.6,0.0,
2024-08,MOZ012,51.4,0.0,81.6,15.5,2.8,0.0
2024-08,MRT002,39.0,93.4,0.0,6.6,,
2024-08,MRT003,88.3,69.7,22.3,7.8,0.2,0.0
2024-08,MWI002,100.0,58.2,0.0,41.6,0.3,0.0
2024-08,MYS001,33.0,0.0,98.3,1.7,,
2024-08,NAM002,100.0,24.7,27.9,44.7,2.8,0.0
2024-08,NER002,3.2,2.4,0.0,63.3,34.3,0.0
2024-08,NER003,34.7,78.9,0.0,13.1,8.0,0.0
2024-08,NER004,19.5,84.3,0.0,10.5,5.2,0.0
2024-08,NER006,104.4,63.5,20.6,11.1,4.7,
2024-09,AFG001,100.0,0.0,46.7,25.6,27.6,0.0
2024-09,AFG006,7.9,54.3,37.9,6.6,1.2,0.0
2024-09,AGO002,21.3,62.0,0.0,38.0,0.0,0.0
2024-09,ARM002,69.5,86.1,7.0,6.9,0.0,0.0
2024-09,AZE002,9.0,77.0,22.5,0.6,0.0,0.0
2024-09,BDI001,100.0,51.1,39.2,8.7,1.0,0.0
2024-09,BEN002,15.4,85.4,11.8,2.8,0.0,0.0
